title,filename,tm,phi,uri,doi,edcs,edr,epicum,0,term_cert_0,term_key_0,term_ref_0,term_text_0,0,term_key_1,term_ref_1,term_text_1
I.Sicily inscription 0951,isic0951,492581,140432,http://sicily.classics.ox.ac.uk/inscription/isic0951,10.5281/zenodo.4340170,39102108,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3231,isic3231,645537,316216,http://sicily.classics.ox.ac.uk/inscription/isic3231,10.5281/zenodo.4357332,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0219,isic0219,175732,,http://sicily.classics.ox.ac.uk/inscription/isic0219,10.5281/zenodo.4334626,10900661,076860,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3826,isic3826,,334242,http://sicily.classics.ox.ac.uk/inscription/isic3826,10.5281/zenodo.4381724,,,,,,,,,,,,
I.Sicily inscription 3834,isic3834,,334257,http://sicily.classics.ox.ac.uk/inscription/isic3834,10.5281/zenodo.4381740,,,,,,,,,,,,
I.Sicily inscription 0416,isic0416,175781,,http://sicily.classics.ox.ac.uk/inscription/isic0416,10.5281/zenodo.4335584,21900479,081524,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4026,isic4026,,334533,http://sicily.classics.ox.ac.uk/inscription/isic4026,10.5281/zenodo.4389605,,,,,,,,,,,,
I.Sicily inscription 3661,isic3661,,,http://sicily.classics.ox.ac.uk/inscription/isic3661,10.5281/zenodo.4388922,,108287,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1531,isic1531,492643,140497,http://sicily.classics.ox.ac.uk/inscription/isic1531,10.5281/zenodo.4354335,39102170,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1327,isic1327,492933,140821,http://sicily.classics.ox.ac.uk/inscription/isic1327,10.5281/zenodo.4385801,39101698,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 2798,isic2798,645195,334320,http://sicily.classics.ox.ac.uk/inscription/isic2798,10.5281/zenodo.4387405,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4205,isic4205,,334763,http://sicily.classics.ox.ac.uk/inscription/isic4205,10.5281/zenodo.4390133,,,,,,,,,,,,
I.Sicily inscription 3527,isic3527,284783,313649,http://sicily.classics.ox.ac.uk/inscription/isic3527,10.5281/zenodo.4388716,,100011,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1469,isic1469,284889,175688,http://sicily.classics.ox.ac.uk/inscription/isic1469,10.5281/zenodo.4354134,64800244,109254,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
"
Funerary inscription for Tyche
",isic0378,491589,,http://sicily.classics.ox.ac.uk/inscription/isic0378,10.5281/zenodo.4335496,21900418,139156,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1449,isic1449,494020,330100,http://sicily.classics.ox.ac.uk/inscription/isic1449,10.5281/zenodo.4354056,41300044,120706,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 0559,isic0559,491807,,http://sicily.classics.ox.ac.uk/inscription/isic0559,10.5281/zenodo.4384934,22100010,138336,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
Sikel funerary inscription,isic3363,644868,,http://sicily.classics.ox.ac.uk/inscription/isic3363,10.5281/zenodo.4358450,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0745,isic0745,175789,,http://sicily.classics.ox.ac.uk/inscription/isic0745,10.5281/zenodo.4339018,30301638,081531,,,,seat inscription,http://www.eagle-network.eu/voc/typeins/lod/111.html,"seat
                        inscription",,,,
I.Sicily inscription 3509,isic3509,645374,313623,http://sicily.classics.ox.ac.uk/inscription/isic3509,10.5281/zenodo.4388692,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3520,isic3520,284774,313641,http://sicily.classics.ox.ac.uk/inscription/isic3520,10.5281/zenodo.4388706,14805799,033616,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3424,isic3424,644819,,http://sicily.classics.ox.ac.uk/inscription/isic3424,10.5281/zenodo.4388550,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3310,isic3310,493993,,http://sicily.classics.ox.ac.uk/inscription/isic3310,10.5281/zenodo.4358141,22200415,138674,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0505,isic0505,491731,,http://sicily.classics.ox.ac.uk/inscription/isic0505,10.5281/zenodo.4384819,22000811,,,,,votive,http://www.eagle-network.eu/voc/typeins/lod/83.html,votive,,,,
I.Sicily inscription 3916,isic3916,,334376,http://sicily.classics.ox.ac.uk/inscription/isic3916,10.5281/zenodo.4389361,,,,,,,,,,,,
I.Sicily inscription 0151,isic0151,284851,,http://sicily.classics.ox.ac.uk/inscription/isic0151,10.5281/zenodo.4334340,22100091,111047,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0466,isic0466,491694,175458,http://sicily.classics.ox.ac.uk/inscription/isic0466,10.5281/zenodo.4337529,21900529,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0158,isic0158,285125,,http://sicily.classics.ox.ac.uk/inscription/isic0158,10.5281/zenodo.4334362,22100095,111307,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3505,isic3505,492729,336567,http://sicily.classics.ox.ac.uk/inscription/isic3505,10.5281/zenodo.4388684,39102270,,,,,building,http://www.eagle-network.eu/voc/typeins/lod/86.html,building,,,,
I.Sicily inscription 0143,isic0143,285031,,http://sicily.classics.ox.ac.uk/inscription/isic0143,10.5281/zenodo.4334289,22100083,111023,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary (?),,,,
I.Sicily inscription 0181,isic0181,285227,,http://sicily.classics.ox.ac.uk/inscription/isic0181,10.5281/zenodo.4334452,22100112,127392,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3569,isic3569,645640,337416,http://sicily.classics.ox.ac.uk/inscription/isic3569,10.5281/zenodo.4388782,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3856,isic3856,,334282,http://sicily.classics.ox.ac.uk/inscription/isic3856,10.5281/zenodo.4381776,,,,,,,,,,,,
I.Sicily inscription 2961,isic2961,492320,,http://sicily.classics.ox.ac.uk/inscription/isic2961,10.5281/zenodo.4356512,23400458,,,,,unknown,https://www.eagle-network.eu/voc/typeins/lod/143.html,Unknown,,,,
I.Sicily inscription 0560,isic0560,491808,,http://sicily.classics.ox.ac.uk/inscription/isic0560,10.5281/zenodo.4384936,22100011,138337,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3908,isic3908,,334366,http://sicily.classics.ox.ac.uk/inscription/isic3908,10.5281/zenodo.4389339,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4166,isic4166,,334715,http://sicily.classics.ox.ac.uk/inscription/isic4166,10.5281/zenodo.4389977,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1464,isic1464,284911,330102,http://sicily.classics.ox.ac.uk/inscription/isic1464,10.5281/zenodo.4354112,64700406,108690,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4372,isic4372,,,http://sicily.classics.ox.ac.uk/inscription/isic4372,10.5281/zenodo.4381825,,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,Honorific,,,,
I.Sicily inscription 4083,isic4083,,334610,http://sicily.classics.ox.ac.uk/inscription/isic4083,10.5281/zenodo.4389792,,,,,,,,,,,,
I.Sicily inscription 1052,isic1052,492680,140531,http://sicily.classics.ox.ac.uk/inscription/isic1052,10.5281/zenodo.4385406,39102206,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1242,isic1242,492845,140727,http://sicily.classics.ox.ac.uk/inscription/isic1242,10.5281/zenodo.4385664,39101607,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1196,isic1196,491449,175640,http://sicily.classics.ox.ac.uk/inscription/isic1196,10.5281/zenodo.4351773,39101560,,,,,,,(?),,,,
I.Sicily inscription 0280,isic0280,491490,,http://sicily.classics.ox.ac.uk/inscription/isic0280,10.5281/zenodo.4334849,21900311,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0906,isic0906,492536,140387,http://sicily.classics.ox.ac.uk/inscription/isic0906,10.5281/zenodo.4340013,39102063,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1220,isic1220,492824,334797,http://sicily.classics.ox.ac.uk/inscription/isic1220,10.5281/zenodo.4385615,39101584,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 2959,isic2959,492318,,http://sicily.classics.ox.ac.uk/inscription/isic2959,10.5281/zenodo.4387803,23400454,,,,,,,(?),,,,
I.Sicily inscription 0279,isic0279,491489,,http://sicily.classics.ox.ac.uk/inscription/isic0279,10.5281/zenodo.4334845,21900310,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 1328,isic1328,492934,316238,http://sicily.classics.ox.ac.uk/inscription/isic1328,10.5281/zenodo.4353467,39101699,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3485,isic3485,645106,175753,http://sicily.classics.ox.ac.uk/inscription/isic3485,10.5281/zenodo.4358576,41300111,140873,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0646,isic0646,644888,332959,http://sicily.classics.ox.ac.uk/inscription/isic0646,10.5281/zenodo.4385096,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0440,isic0440,491668,,http://sicily.classics.ox.ac.uk/inscription/isic0440,10.5281/zenodo.4335684,21900502,,,,,ignoratur,https://www.eagle-network.eu/voc/typeins/lod/143.html,Unknown,,,,
I.Sicily inscription 0202,isic0202,175706,,http://sicily.classics.ox.ac.uk/inscription/isic0202,10.5281/zenodo.4334569,8900408,077928,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1365,isic1365,492979,140870,http://sicily.classics.ox.ac.uk/inscription/isic1365,10.5281/zenodo.4385836,39101745,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0391,isic0391,491602,,http://sicily.classics.ox.ac.uk/inscription/isic0391,10.5281/zenodo.4384391,21900431,141200,,,,,,(?),,,,
I.Sicily inscription 2958,isic2958,492317,,http://sicily.classics.ox.ac.uk/inscription/isic2958,10.5281/zenodo.4387799,23400453,,,,,,,(?),,,,
I.Sicily inscription 3059,isic3059,645413,334783,http://sicily.classics.ox.ac.uk/inscription/isic3059,10.5281/zenodo.4388045,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3558,isic3558,645633,337222,http://sicily.classics.ox.ac.uk/inscription/isic3558,10.5281/zenodo.4388764,71000779,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1647,isic1647,494045,334900,http://sicily.classics.ox.ac.uk/inscription/isic1647,10.5281/zenodo.4386248,12700076,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0287,isic0287,491497,,http://sicily.classics.ox.ac.uk/inscription/isic0287,10.5281/zenodo.4384255,21900320,,,,,,,(?),,,,
I.Sicily inscription 1445,isic1445,285090,329930,http://sicily.classics.ox.ac.uk/inscription/isic1445,10.5281/zenodo.4354040,64800270,120814,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 3440,isic3440,644919,337249,http://sicily.classics.ox.ac.uk/inscription/isic3440,10.5281/zenodo.4388584,70900754,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1399,isic1399,493015,140907,http://sicily.classics.ox.ac.uk/inscription/isic1399,10.5281/zenodo.4385882,39101527,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3790,isic3790,,334187,http://sicily.classics.ox.ac.uk/inscription/isic3790,10.5281/zenodo.4381612,,,,,,,,,,,,
I.Sicily inscription 4269,isic4269,,334861,http://sicily.classics.ox.ac.uk/inscription/isic4269,10.5281/zenodo.4390265,,,,,,,,,,,,
I.Sicily inscription 1106,isic1106,492725,140590,http://sicily.classics.ox.ac.uk/inscription/isic1106,10.5281/zenodo.4385506,39102264,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,"dedication;
                        honorific",,,,
I.Sicily inscription 3390,isic3390,645661,,http://sicily.classics.ox.ac.uk/inscription/isic3390,10.5281/zenodo.4388492,,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 4223,isic4223,,334785,http://sicily.classics.ox.ac.uk/inscription/isic4223,10.5281/zenodo.4390170,,,,,,,,,,,,
I.Sicily inscription 0339,isic0339,491548,,http://sicily.classics.ox.ac.uk/inscription/isic0339,10.5281/zenodo.4384316,21900377,141166,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1510,isic1510,645011,,http://sicily.classics.ox.ac.uk/inscription/isic1510,10.5281/zenodo.4386085,,,,,,building,http://www.eagle-network.eu/voc/typeins/lod/86.html,building (?),,,,
I.Sicily inscription 0851,isic0851,492479,140328,http://sicily.classics.ox.ac.uk/inscription/isic0851,10.5281/zenodo.4339678,39102005,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1169,isic1169,644944,,http://sicily.classics.ox.ac.uk/inscription/isic1169,10.5281/zenodo.4351687,64900777,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3887,isic3887,,334335,http://sicily.classics.ox.ac.uk/inscription/isic3887,10.5281/zenodo.4389150,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1396,isic1396,493011,140903,http://sicily.classics.ox.ac.uk/inscription/isic1396,10.5281/zenodo.4385876,39101523,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 1026,isic1026,492654,175423,http://sicily.classics.ox.ac.uk/inscription/isic1026,10.5281/zenodo.4385355,39102180,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,"dedication; funerary
                        (?)",,,,
I.Sicily inscription 0093,isic0093,285284,,http://sicily.classics.ox.ac.uk/inscription/isic0093,10.5281/zenodo.4334103,22100047,127505,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 3990,isic3990,,334478,http://sicily.classics.ox.ac.uk/inscription/isic3990,10.5281/zenodo.4389525,,,,,,,,,,,,
I.Sicily inscription 3187,isic3187,645517,329581,http://sicily.classics.ox.ac.uk/inscription/isic3187,10.5281/zenodo.4388298,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0054,isic0054,285242,,http://sicily.classics.ox.ac.uk/inscription/isic0054,10.5281/zenodo.4333916,22100094,111301,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3466,isic3466,285170,,http://sicily.classics.ox.ac.uk/inscription/isic3466,10.5281/zenodo.4388618,22100629,113441,,,,,,,,,,
I.Sicily inscription 0011,isic0011,491772,,http://sicily.classics.ox.ac.uk/inscription/isic0011,10.5281/zenodo.4333759,22000856,137644,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0135,isic0135,175731,,http://sicily.classics.ox.ac.uk/inscription/isic0135,10.5281/zenodo.4334257,10900644,076859,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0201,isic0201,285280,,http://sicily.classics.ox.ac.uk/inscription/isic0201,10.5281/zenodo.4334565,22100128,127501,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4340,isic4340,,,http://sicily.classics.ox.ac.uk/inscription/isic4340,10.5281/zenodo.4390340,,,,,,list,http://www.eagle-network.eu/voc/typeins/lod/108.html,list,,,,
I.Sicily inscription 3164,isic3164,645494,329740,http://sicily.classics.ox.ac.uk/inscription/isic3164,10.5281/zenodo.4388235,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3995,isic3995,,334487,http://sicily.classics.ox.ac.uk/inscription/isic3995,10.5281/zenodo.4389535,,,,,,,,,,,,
I.Sicily inscription 0535,isic0535,491758,,http://sicily.classics.ox.ac.uk/inscription/isic0535,10.5281/zenodo.4384882,22000841,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 3905,isic3905,,334363,http://sicily.classics.ox.ac.uk/inscription/isic3905,10.5281/zenodo.4389331,,,,,,,,,,,,
I.Sicily inscription 3401,isic3401,644946,336190,http://sicily.classics.ox.ac.uk/inscription/isic3401,10.5281/zenodo.4388512,,,,,,list,http://www.eagle-network.eu/voc/typeins/lod/108.html,list,,,,
I.Sicily inscription 1261,isic1261,492867,140749,http://sicily.classics.ox.ac.uk/inscription/isic1261,10.5281/zenodo.4385705,39101629,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0169,isic0169,285244,,http://sicily.classics.ox.ac.uk/inscription/isic0169,10.5281/zenodo.4334402,22100099,111313,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0765,isic0765,175801,,http://sicily.classics.ox.ac.uk/inscription/isic0765,10.5281/zenodo.4385241,6100294,081544,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0172,isic0172,285292,,http://sicily.classics.ox.ac.uk/inscription/isic0172,10.5281/zenodo.4334414,22100104,127515,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3598,isic3598,491425,,http://sicily.classics.ox.ac.uk/inscription/isic3598,10.5281/zenodo.4388795,46600167,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3394,isic3394,645612,,http://sicily.classics.ox.ac.uk/inscription/isic3394,10.5281/zenodo.4388498,,137129,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,"honorific; building
                        (?)",,,,
I.Sicily inscription 2816,isic2816,171041,,http://sicily.classics.ox.ac.uk/inscription/isic2816,10.5281/zenodo.4387441,,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 1087,isic1087,492716,336185,http://sicily.classics.ox.ac.uk/inscription/isic1087,10.5281/zenodo.4351461,39102245,120702,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
