 "concept" , "prefLabel" , "altLabel" , "related" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "miliario" , "https://www.eagle-network.eu/voc/typeins/lod/102" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "határjelölő felirat" , "https://www.eagle-network.eu/voc/typeins/lod/97" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "határjelölő felirat" , "https://www.eagle-network.eu/voc/typeins/lod/98" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "határjelölő felirat" , "https://www.eagle-network.eu/voc/typeins/lod/99" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "határjelölő felirat" , "https://www.eagle-network.eu/voc/typeins/lod/100" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "határjelölő felirat" , "https://www.eagle-network.eu/voc/typeins/lod/101" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "határjelölő felirat" , "https://www.eagle-network.eu/voc/typeins/lod/95" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , "határjelölő felirat" , "https://www.eagle-network.eu/voc/typeins/lod/102" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , οριοθετική επιγραφή , "https://www.eagle-network.eu/voc/typeins/lod/97" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , οριοθετική επιγραφή , "https://www.eagle-network.eu/voc/typeins/lod/98" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , οριοθετική επιγραφή , "https://www.eagle-network.eu/voc/typeins/lod/99" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , οριοθετική επιγραφή , "https://www.eagle-network.eu/voc/typeins/lod/100" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , οριοθετική επιγραφή , "https://www.eagle-network.eu/voc/typeins/lod/101" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , οριοθετική επιγραφή , "https://www.eagle-network.eu/voc/typeins/lod/95" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , οριοθετική επιγραφή , "https://www.eagle-network.eu/voc/typeins/lod/102" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , نص الحدود ، وحجر الميل , "https://www.eagle-network.eu/voc/typeins/lod/97" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , نص الحدود ، وحجر الميل , "https://www.eagle-network.eu/voc/typeins/lod/98" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , نص الحدود ، وحجر الميل , "https://www.eagle-network.eu/voc/typeins/lod/99" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , نص الحدود ، وحجر الميل , "https://www.eagle-network.eu/voc/typeins/lod/100" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , نص الحدود ، وحجر الميل , "https://www.eagle-network.eu/voc/typeins/lod/101" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , نص الحدود ، وحجر الميل , "https://www.eagle-network.eu/voc/typeins/lod/95" ,
 "https://www.eagle-network.eu/voc/typeins/lod/96" , "term. non sep." , نص الحدود ، وحجر الميل , "https://www.eagle-network.eu/voc/typeins/lod/102" ,
 "https://www.eagle-network.eu/voc/typeins/lod/98" , "Borne de praedium" , "Mojón de praedium" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/99" , "Borne de sanctuaire" , "Mojón de santuario" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/100" , "Borne frontière" , "Mojón de frontera" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/101" , "Borne funéraire" , "Mojón funerario" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/2" , "Fasti" , "Fasten" , "https://www.eagle-network.eu/voc/typeins/lod/361" ,
 "https://www.eagle-network.eu/voc/typeins/lod/2" , "Fasti" , "Fasten" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/2" , "Fasti" , "Fasten" , "https://www.eagle-network.eu/voc/typeins/lod/362" ,
 "https://www.eagle-network.eu/voc/typeins/lod/2" , "Fasti" , "Fasten" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/12" , "Constitution" , "Constitución" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "elenco di magistrati" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "legge" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "senatoconsulto" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "costituzione imperiale" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "editto" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
